Time (s),Green Avg (rPPG Proxy)
0.000,108.8518115942029
0.033,110.16891385767791
0.067,102.09703703703704
0.100,101.71721611721611
0.133,105.10681818181818
0.167,99.57216117216117
0.200,100.97518518518518
0.233,105.27065217391305
0.267,105.88666666666667
0.300,105.70518518518519
0.333,105.89621212121212
0.367,104.93003663003662
0.400,105.19560439560439
0.433,104.47985347985347
0.467,104.52
0.500,103.53186813186814
0.533,103.14874551971326
0.567,103.02898550724638
0.600,102.82173913043478
0.633,103.04057971014493
0.667,101.80224719101123
0.700,101.8554347826087
0.733,96.06556776556776
0.767,96.19283154121864
0.800,96.24407407407408
0.833,95.92616487455197
0.867,96.16446886446886
0.900,96.35518518518519
0.933,103.74865900383142
0.967,101.33516483516483
1.000,96.81518518518519
1.033,105.04922480620155
1.067,97.34943820224719
1.100,105.11363636363636
1.133,104.04166666666667
1.167,98.06029962546816
1.200,104.77462121212122
1.233,101.05227272727272
1.267,98.13444444444444
1.300,98.92296296296297
1.333,98.50989010989011
1.367,98.53148148148148
1.400,98.60925925925926
1.433,98.03369963369964
1.467,98.18030303030304
1.500,98.01535580524344
1.533,98.74407407407408
1.567,99.2137037037037
1.600,97.55355805243445
1.633,97.74542124542124
1.667,98.1288888888889
1.700,97.93481481481481
1.733,97.74285714285715
1.767,97.62747252747253
1.800,101.47481481481482
1.833,96.96007326007326
1.867,103.02846441947565
1.900,104.93408239700375
1.933,97.35232974910394
1.967,101.50146520146521
2.000,102.39377289377289
2.033,100.47435897435898
2.067,98.11465201465201
2.100,95.48388278388278
2.133,95.25824175824175
2.167,99.56703703703704
2.200,96.34269662921348
2.233,93.91348314606742
2.267,93.39426523297492
2.300,93.0594982078853
2.333,92.65473684210527
2.367,99.78478260869565
2.400,92.90536398467432
2.433,92.90189393939394
2.467,99.70407407407407
2.500,97.44831460674158
2.533,96.80486891385767
2.567,100.2937037037037
2.600,97.22592592592592
2.633,100.62148148148148
2.667,93.89333333333333
2.700,93.59487179487179
2.733,93.4737037037037
2.767,93.9558052434457
2.800,96.65917602996255
2.833,100.24232209737828
2.867,100.32930402930403
2.900,96.93148148148148
2.933,101.43863636363636
2.967,102.41498127340824
3.000,95.74029304029304
3.033,96.0191011235955
3.067,99.7911111111111
3.100,101.11851851851851
3.133,104.03962962962963
3.167,103.78925925925925
3.200,105.20074906367041
3.233,98.73962962962963
3.267,102.18712121212121
3.300,103.43869731800767
3.333,103.16349206349206
