Time (s),Green Avg (rPPG Proxy)
0.000,113.09533333333333
0.033,111.33367697594501
0.067,119.60466666666666
0.100,118.62933333333334
0.133,124.18566308243727
0.167,120.45
0.200,127.09239130434783
0.233,122.82629629629629
0.267,124.19749103942652
0.300,127.15217391304348
0.333,117.83003663003663
0.367,118.19592592592592
0.400,118.07977528089887
0.433,116.02247191011236
0.467,115.14927536231885
0.500,111.16373626373627
0.533,105.3945054945055
0.567,107.72688172043011
0.600,103.17801418439716
0.633,101.28085106382979
0.667,90.12771929824561
0.700,91.41111111111111
0.733,91.21279461279461
0.767,87.46862745098039
0.800,93.12842105263158
0.833,93.12842105263158
0.867,89.21122448979592
0.900,89.6312925170068
0.933,87.708
0.967,92.71493055555555
1.000,89.73539518900344
1.033,91.36566666666667
1.067,92.89866666666667
1.100,96.76026936026936
1.133,95.56944444444444
1.167,94.78958333333334
1.200,94.79255319148936
1.233,95.79684210526315
1.267,96.87333333333333
1.300,98.12361111111112
1.333,99.57152777777777
1.367,98.53784722222223
1.400,99.1986111111111
1.433,99.49930555555555
1.467,98.093470790378
1.500,98.9381443298969
1.533,99.2786941580756
1.567,98.92925170068027
1.600,99.37604166666667
1.633,101.71909722222222
1.667,103.27446808510638
1.700,103.328125
1.733,106.97446808510638
1.767,106.97446808510638
1.800,101.37929824561404
1.833,101.19929824561403
1.867,100.89148936170213
1.900,100.88315789473684
1.933,100.72350877192983
1.967,100.06526315789473
2.000,99.659375
2.033,99.659375
2.067,99.68368055555555
2.100,99.26631944444445
2.133,100.30842105263157
2.167,99.86597222222223
2.200,98.66254295532646
2.233,98.6446735395189
2.267,96.88402777777777
2.300,98.73020833333334
2.333,98.3621052631579
2.367,98.2357894736842
2.400,97.28245614035087
2.433,98.18666666666667
2.467,98.64350877192983
2.500,98.4578947368421
2.533,98.0021052631579
2.567,94.69614035087719
2.600,97.88510638297872
2.633,96.26666666666667
2.667,95.57446808510639
2.700,107.44927536231884
2.733,107.04285714285714
2.767,99.26595744680851
2.800,99.18888888888888
2.833,98.62101449275362
2.867,98.1644927536232
2.900,97.92826086956522
2.933,96.83614035087719
2.967,97.884229390681
3.000,97.15851063829787
3.033,98.18817204301075
3.067,97.65
3.100,97.59855072463768
3.133,97.56200716845878
3.167,97.29192982456141
3.200,97.53964912280702
3.233,97.28494623655914
3.267,97.28494623655914
3.300,98.50507246376812
3.333,98.06418439716312
3.367,97.56666666666666
3.400,96.22163120567376
3.433,96.39749103942653
3.467,96.20736842105264
3.500,94.85177304964539
3.533,94.65744680851064
3.567,95.70434782608696
3.600,96.26953405017922
3.633,95.85673758865248
3.667,95.62198581560284
