Time (s),Green Avg (rPPG Proxy)
0.000,53.32534722222222
0.033,56.85945017182131
0.067,60.28680555555555
0.100,59.64631578947368
0.133,61.81333333333333
0.167,61.87263157894737
0.200,61.986111111111114
0.233,61.66561403508772
0.267,59.518055555555556
0.300,60.228125
0.333,58.493402777777774
0.367,56.70868055555555
0.400,57.99131944444444
0.433,58.61684210526316
0.467,58.13649122807018
0.500,57.124398625429556
0.533,54.067353951890034
0.567,56.68571428571428
0.600,53.271088435374146
0.633,53.585910652920965
0.667,54.60515463917526
0.700,57.921527777777776
0.733,56.935374149659864
0.767,55.397619047619045
0.800,55.00721649484536
0.833,54.259106529209625
0.867,54.23676975945017
0.900,55.3187074829932
0.933,56.095238095238095
0.967,56.2687074829932
1.000,54.37044673539519
1.033,55.74192439862543
1.067,55.99149659863946
1.100,58.3608843537415
1.133,58.53024054982818
1.167,59.809375
1.200,60.67964912280702
1.233,57.02302405498282
1.267,55.89625850340136
1.300,56.31597222222222
1.333,55.753951890034365
1.367,55.20412371134021
1.400,52.565986394557825
1.433,57.02891156462585
1.467,56.85979381443299
1.500,56.105841924398625
1.533,57.2108843537415
1.567,53.692517006802724
1.600,54.26838487972508
1.633,53.404421768707486
1.667,53.300694444444446
1.700,51.11462585034013
1.733,53.47925170068027
1.767,56.427147766323024
1.800,58.26350877192982
1.833,52.31683848797251
1.867,54.24027777777778
1.900,53.26769759450172
1.933,53.47239057239057
1.967,51.083333333333336
2.000,51.922222222222224
2.033,55.452777777777776
2.067,52.98245614035088
2.100,50.99263157894737
2.133,46.48506944444444
2.167,48.46947368421053
2.200,49.74574468085106
2.233,42.565292096219935
2.267,48.29397163120567
2.300,48.19862542955327
2.333,49.90736842105263
2.367,49.61326530612245
2.400,42.503
2.433,49.427891156462586
2.467,41.663666666666664
2.500,49.489562289562286
2.533,47.044444444444444
2.567,46.406333333333336
2.600,46.955555555555556
2.633,49.02693602693603
2.667,44.56666666666667
2.700,45.56026936026936
2.733,46.35733333333334
2.767,44.49669966996699
2.800,45.25185185185185
2.833,48.105723905723906
2.867,47.607
2.900,49.827062706270624
2.933,49.257
2.967,51.98866666666667
3.000,49.623333333333335
3.033,51.246464646464645
3.067,52.18266666666667
3.100,48.474666666666664
3.133,48.64633333333333
3.167,48.01353135313531
3.200,46.49273927392739
3.233,46.69207920792079
3.267,47.329372937293726
3.300,48.547194719471946
3.333,47.49967320261438
3.367,46.42871287128713
3.400,47.65841584158416
3.433,47.32970297029703
3.467,47.353465346534655
3.500,49.00726072607261
3.533,47.95379537953795
3.567,43.26233333333333
3.600,46.84705882352941
3.633,46.9343137254902
