Time (s),Green Avg (rPPG Proxy)
0.000,84.28687943262412
0.033,82.9914089347079
0.067,81.62989690721649
0.100,80.82371134020619
0.133,80.1274914089347
0.167,81.23573883161512
0.200,80.14781144781145
0.233,80.96185567010309
0.267,81.06048109965636
0.300,81.45173611111112
0.333,80.9189003436426
0.367,83.59479166666667
0.400,84.43192982456141
0.433,84.85729166666667
0.467,83.80756013745705
0.500,84.77628865979382
0.533,85.16116838487973
0.567,85.45
0.600,85.9680701754386
0.633,86.36840277777777
0.667,84.09789473684211
0.700,84.48784722222223
0.733,84.03438596491227
0.767,83.96666666666667
0.800,84.87929824561404
0.833,83.20729166666666
0.867,83.57743055555555
0.900,84.18715277777778
0.933,84.10070175438597
0.967,84.41543859649123
1.000,83.77534722222222
1.033,83.84652777777778
1.067,83.95649122807018
1.100,82.85859649122807
1.133,81.80877192982456
1.167,81.64456140350877
1.200,84.07087719298245
1.233,78.81649484536082
1.267,80.45102040816326
1.300,83.28611111111111
1.333,81.73231292517006
1.367,81.5766323024055
1.400,82.06180555555555
1.433,84.47430555555556
1.467,85.55473684210526
1.500,84.93473684210527
1.533,83.8381443298969
1.567,82.74089347079038
1.600,82.33161512027492
1.633,81.10136054421768
1.667,82.66632302405499
1.700,82.41134020618557
1.733,82.53194444444445
1.767,81.35395189003437
1.800,81.20618556701031
1.833,81.45979381443298
1.867,81.80927835051547
1.900,81.1452380952381
1.933,82.26288659793815
1.967,75.23092783505155
2.000,76.14639175257732
2.033,76.20756013745705
2.067,79.4680412371134
2.100,79.83888888888889
2.133,78.94398625429554
2.167,79.85208333333334
2.200,80.83472222222223
2.233,79.87628865979381
2.267,81.0085910652921
2.300,80.20274914089347
2.333,81.04570446735396
2.367,80.47560137457045
2.400,81.28900343642611
2.433,81.27326388888889
2.467,82.02604166666667
2.500,80.46288659793814
2.533,79.90104166666667
2.567,81.64131944444445
2.600,81.56048109965636
2.633,79.45704467353951
2.667,81.79209621993127
2.700,80.39243986254296
2.733,80.53127147766322
2.767,81.26872852233677
2.800,83.2639175257732
2.833,79.15238095238095
2.867,79.88707482993198
2.900,78.47594501718213
2.933,80.64329896907216
2.967,79.58979591836734
3.000,81.45381944444445
3.033,81.29862542955327
3.067,81.72916666666667
3.100,80.07560137457045
3.133,81.89072164948453
3.167,77.90204081632653
3.200,77.73775510204082
3.233,80.90893470790378
3.267,79.58213058419244
3.300,80.07422680412371
3.333,78.89484536082475
3.367,77.72891156462585
3.400,79.60972222222222
3.433,79.94455782312926
